cart_dwell_time_seconds,cart_pdp_bounce_count,reviews_expanded_count,idle_time_before_checkout,delivery_pincode_checked,cart_value_to_aov_ratio,delivery_fee_percentage,est_delivery_days,has_price_dropped_recently,hist_abandonment_rate,discount_sensitivity_score,past_return_rate,wishlist_item_count,payment_method_saved,is_abandoned
442.35,6,2,126.98,2,2.0117,4.4016,3,0,0.4587,0.2189,0.2827,1,0,1
265.57,2,0,134.8,2,1.0261,0.0,5,0,0.6132,0.7129,0.0493,2,0,1
197.93,2,3,26.81,1,1.7666,0.0,4,0,0.574,0.2889,0.2787,0,0,1
237.92,2,2,2.21,3,1.0327,7.1532,5,0,0.1486,0.2172,0.0589,0,0,1
185.92,2,4,110.61,0,2.161,0.0,3,1,0.1467,0.6225,0.1026,0,1,0
197.62,3,5,64.54,0,1.1031,0.0,4,0,0.6453,0.4399,0.2202,2,0,0
221.56,4,6,52.08,3,1.9103,3.0989,9,0,0.6504,0.5512,0.1625,3,0,1
308.86,1,1,98.72,2,0.9347,0.0,6,1,0.4291,0.3523,0.2649,1,0,1
249.84,4,6,136.38,0,1.3571,9.8855,3,0,0.4029,0.6494,0.1669,1,0,0
140.95,1,0,61.82,2,0.9568,0.0,3,0,0.3738,0.3706,0.0026,0,1,0
80.03,0,3,146.38,0,0.9652,13.0734,8,0,0.5139,0.6775,0.0496,1,0,1
242.7,4,5,48.19,1,3.2574,10.4934,1,0,0.664,0.5616,0.1693,1,1,1
317.49,5,3,107.27,1,1.6259,3.8027,2,0,0.7081,0.7593,0.274,2,1,1
189.8,0,0,105.69,3,2.8819,0.0,8,1,0.2958,0.8709,0.1361,0,0,1
221.07,3,0,95.09,2,0.5668,5.1737,1,0,0.2712,0.1923,0.1809,2,0,1
183.25,5,3,68.44,2,1.9825,4.5502,6,0,0.7563,0.6031,0.0533,1,1,1
431.99,2,4,164.68,3,1.5425,0.0,4,0,0.6197,0.4909,0.2162,2,0,0
272.1,3,2,39.66,0,0.8828,0.0,7,1,0.6222,0.6036,0.1868,1,1,0
235.81,1,3,26.38,0,0.9459,6.4657,7,0,0.13,0.4621,0.1458,1,1,0
288.33,2,1,135.7,3,2.6867,0.0,8,0,0.6017,0.5289,0.0665,0,0,1
600.0,4,4,155.94,1,1.4742,6.9993,7,1,0.6437,0.7224,0.012,0,1,1
398.13,10,0,75.15,1,1.3693,0.0,3,0,0.5291,0.5039,0.1627,0,0,0
134.75,3,5,64.96,0,0.9533,0.0,5,0,0.2962,0.5398,0.1204,4,0,1
349.92,7,3,74.75,0,1.1886,7.6804,2,0,0.7281,0.6081,0.0371,3,0,1
355.89,2,1,15.23,0,0.8772,11.9666,7,0,0.4077,0.81,0.1038,0,1,0
198.92,2,4,30.56,3,0.7346,8.4344,4,0,0.6285,0.6385,0.0044,2,1,0
478.97,6,1,213.93,1,1.154,0.0,4,0,0.6254,0.2166,0.0843,1,0,1
49.35,0,2,2.41,1,1.2908,5.948,3,0,0.0948,0.2623,0.1316,1,0,1
129.42,3,3,97.06,0,0.8009,0.0,4,0,0.5656,0.5568,0.0685,2,0,1
212.99,3,2,84.48,1,1.5081,8.7659,5,0,0.3394,0.7396,0.0949,1,0,1
364.94,5,3,179.19,1,0.7792,0.0,2,1,0.4597,0.346,0.0869,0,1,1
472.0,7,3,80.98,0,1.0633,0.0,2,1,0.5581,0.5888,0.1286,0,1,1
115.4,2,1,99.58,2,1.2195,0.0,5,1,0.3686,0.5803,0.0315,1,0,0
504.19,3,4,87.85,2,2.2236,11.0779,2,0,0.5104,0.4395,0.2115,1,1,0
581.35,0,4,80.75,0,0.9283,0.0,5,0,0.7343,0.4265,0.2705,0,0,1
246.11,3,1,57.9,0,1.1611,10.1146,2,1,0.4513,0.5168,0.0897,1,1,0
121.19,1,0,15.96,0,1.5613,4.1182,1,0,0.4109,0.6005,0.0226,1,0,0
114.23,2,2,84.96,1,1.1152,0.0,5,0,0.729,0.7759,0.1951,0,0,1
596.93,1,3,154.71,2,1.0439,0.0,2,0,0.1746,0.2073,0.2115,2,1,0
84.59,1,0,62.74,2,1.3768,0.0,5,0,0.2953,0.2782,0.0453,0,0,0
258.27,5,3,30.81,0,0.9064,7.1845,2,0,0.6573,0.638,0.0973,2,1,0
335.82,0,0,95.07,1,0.6958,5.0226,6,0,0.0435,0.2154,0.1031,0,1,0
162.52,1,2,31.42,1,0.864,13.8901,5,0,0.1263,0.1964,0.0388,0,1,0
178.72,2,3,76.46,2,0.8484,0.0,8,0,0.5378,0.2353,0.204,4,1,1
333.31,1,4,62.97,0,1.1662,0.0,1,0,0.6269,0.6035,0.1341,1,1,0
183.41,2,0,75.79,0,1.8886,0.0,2,1,0.3314,0.331,0.089,0,0,0
378.25,3,3,86.51,0,1.0031,0.0,5,0,0.8767,0.6799,0.0847,3,0,0
377.08,5,1,226.36,0,1.2856,11.6608,5,0,0.1556,0.5136,0.1228,0,0,1
432.9,2,3,102.69,0,0.8058,0.0,3,0,0.5788,0.5065,0.1253,1,1,0
424.49,2,2,158.91,4,1.3859,0.0,6,1,0.5743,0.5731,0.191,0,0,0
124.41,0,3,84.26,0,0.9917,8.8835,4,0,0.3143,0.3116,0.0996,2,0,1
423.74,6,1,76.05,3,0.9931,0.0,5,0,0.4463,0.7474,0.1941,2,1,1
80.04,2,2,63.86,1,1.6779,5.4735,5,0,0.4078,0.3774,0.2304,2,0,1
47.62,0,4,4.66,0,0.8663,0.0,7,1,0.329,0.3822,0.0991,0,1,1
414.24,1,0,115.28,0,1.7669,0.0,2,0,0.6782,0.3102,0.083,4,1,1
144.53,1,2,189.77,4,1.0256,0.0,5,1,0.3372,0.3556,0.0993,1,1,1
257.79,5,4,172.53,0,1.1234,0.0,4,1,0.557,0.5527,0.1193,2,0,1
243.18,6,5,82.09,0,2.781,1.666,2,1,0.2274,0.4898,0.1777,1,1,1
161.01,4,1,8.35,2,0.9602,0.0,6,0,0.7871,0.6702,0.0477,2,0,1
600.0,7,3,120.38,0,3.698,0.0,2,0,0.2639,0.3788,0.0745,3,0,1
551.34,2,0,94.99,0,0.9717,0.0,2,0,0.5007,0.4116,0.0315,1,0,0
203.29,0,3,28.81,2,1.8993,3.0443,6,0,0.5487,0.541,0.1617,0,0,1
600.0,7,6,80.7,0,1.6357,0.0,5,0,0.2459,0.6406,0.136,0,0,1
600.0,6,2,157.69,1,2.8217,0.0,3,1,0.674,0.8064,0.1379,2,0,0
194.08,4,3,135.02,1,2.6113,0.0,3,1,0.8787,0.7888,0.0193,0,0,1
197.18,2,1,184.25,2,1.7771,6.227,7,0,0.5422,0.466,0.1139,0,1,1
355.68,3,4,118.1,1,1.9407,4.7635,4,1,0.8927,0.4105,0.1369,2,0,1
128.55,2,0,66.34,2,1.167,2.5536,9,0,0.1789,0.4226,0.1062,1,1,1
186.65,2,1,76.08,1,1.8779,0.0,6,0,0.4896,0.2243,0.1487,2,0,0
327.23,5,2,130.31,2,0.9852,2.0358,6,0,0.1831,0.4563,0.2273,0,0,1
549.72,3,3,164.07,0,1.1985,0.0,3,1,0.2536,0.66,0.1119,2,0,0
403.99,1,3,197.98,0,0.6942,10.1364,3,0,0.418,0.2825,0.1082,1,1,0
444.8,3,2,86.95,0,0.9004,0.0,4,0,0.6296,0.1618,0.0214,1,0,1
80.41,1,3,186.41,0,1.4403,0.0,3,0,0.2383,0.5683,0.0737,2,0,0
301.47,4,2,49.2,0,2.5675,7.2101,3,1,0.1341,0.5731,0.0672,2,0,1
303.03,6,1,143.24,0,0.7565,0.0,2,0,0.7986,0.3505,0.0245,1,0,0
105.51,3,3,18.72,2,1.1722,5.6837,6,0,0.7717,0.2214,0.1821,3,0,1
192.58,2,2,22.15,3,1.2684,4.7184,7,0,0.2091,0.1728,0.1802,1,0,1
529.88,3,1,42.3,0,0.792,0.0,4,0,0.4028,0.3549,0.1428,1,0,1
360.74,3,5,112.93,1,1.1829,6.8695,5,0,0.7349,0.8523,0.0423,0,0,1
269.96,1,3,15.89,2,1.4529,0.0,10,0,0.9484,0.2017,0.1487,1,0,1
261.2,1,3,118.6,0,2.0813,0.0,3,0,0.3479,0.762,0.1182,4,0,0
231.59,2,3,25.2,0,1.1527,6.3002,7,0,0.632,0.6897,0.2124,0,0,1
195.3,4,2,91.48,1,0.7261,11.1786,4,1,0.2414,0.2508,0.3092,1,0,0
330.22,1,2,31.56,1,1.9951,12.0264,4,1,0.2256,0.2674,0.1081,1,0,1
100.82,2,3,98.53,0,0.6895,11.3894,6,1,0.7345,0.4296,0.0841,2,1,0
243.56,3,2,56.05,0,0.8246,0.0,2,0,0.8732,0.7909,0.1503,1,0,1
356.29,5,4,49.9,3,2.094,0.0,2,0,0.5467,0.4962,0.1508,1,1,1
565.37,5,2,245.97,0,2.3689,9.4819,3,0,0.6298,0.6091,0.0301,1,0,1
182.76,4,1,59.33,0,2.6294,5.1634,2,1,0.2511,0.687,0.1334,0,1,1
424.57,3,0,84.59,1,2.7453,12.4502,7,0,0.3875,0.3774,0.0271,1,0,1
361.95,2,3,77.79,0,0.4554,0.0,2,0,0.2092,0.2663,0.0867,1,0,0
440.43,4,3,244.82,1,0.8769,14.4972,7,1,0.8203,0.2184,0.0779,0,0,1
292.05,4,1,205.24,2,2.0852,13.5412,9,1,0.6905,0.4922,0.0929,0,1,1
123.49,3,3,116.17,3,0.9879,7.2337,9,0,0.3484,0.5781,0.0843,2,1,1
138.27,2,2,64.9,0,0.8317,0.0,3,0,0.3848,0.5665,0.0959,0,1,1
408.69,2,0,145.82,1,0.9594,0.0,4,1,0.6684,0.5139,0.1943,4,0,1
348.29,8,4,30.17,1,0.6797,0.0,5,0,0.1993,0.266,0.0281,1,0,1
311.7,3,5,106.59,2,1.2715,0.0,7,0,0.26,0.747,0.0373,1,0,0
441.14,4,7,110.06,3,2.1089,0.0,1,1,0.1823,0.6241,0.0919,5,1,1
139.44,2,2,36.33,1,2.5051,11.1821,10,0,0.548,0.5027,0.0091,4,1,1
297.48,1,1,114.07,0,1.8009,11.9679,5,0,0.6975,0.7752,0.1452,2,0,1
29.11,0,4,97.6,2,1.1857,0.0,5,1,0.5444,0.4774,0.1671,1,1,0
306.78,3,3,39.69,1,0.9237,1.0403,4,0,0.3352,0.5513,0.1136,0,0,0
273.67,4,1,30.88,2,0.5063,4.92,8,0,0.5171,0.4172,0.1618,0,1,1
239.14,4,3,210.54,3,1.5526,0.0,7,1,0.3777,0.543,0.0789,1,1,0
338.66,0,3,48.93,1,2.2566,4.1108,3,0,0.2857,0.2067,0.148,0,0,0
260.76,3,0,15.06,0,1.9456,0.0,4,1,0.4953,0.5125,0.1142,0,1,0
316.45,2,3,22.97,2,1.93,10.4861,5,0,0.6641,0.5167,0.1213,0,0,1
119.52,3,3,104.69,0,1.3137,9.7957,5,1,0.7064,0.4516,0.3174,0,0,1
239.34,5,6,47.85,2,0.8471,0.0,10,0,0.5108,0.7957,0.138,3,0,1
422.53,8,0,102.89,1,1.1165,9.0778,4,0,0.7992,0.5613,0.353,1,0,1
309.28,4,4,110.82,2,0.6991,5.6204,10,0,0.4735,0.2419,0.0971,1,1,1
385.21,2,3,130.84,2,1.2599,8.0748,6,0,0.735,0.6192,0.2071,2,0,1
150.63,2,2,79.08,2,1.588,0.0,9,1,0.2615,0.5206,0.1124,1,0,1
528.53,2,0,37.63,0,0.4782,0.0,4,0,0.0879,0.5735,0.0252,1,0,0
297.91,4,1,106.04,0,0.7308,0.0,3,1,0.1645,0.5275,0.0915,2,1,0
200.36,4,1,6.5,0,2.0101,3.3726,1,1,0.724,0.435,0.056,0,0,1
224.06,4,1,149.28,2,1.5607,0.0,6,0,0.5682,0.6223,0.0331,0,0,1
279.22,5,3,56.42,3,0.6887,0.0,10,1,0.6756,0.7922,0.0677,2,0,1
380.35,3,2,72.16,1,2.5622,9.783,4,0,0.4404,0.7153,0.1325,1,1,1
281.16,1,1,105.81,4,1.6403,0.0,10,0,0.1954,0.5199,0.0589,3,1,1
247.08,4,4,67.8,3,2.2363,0.0,3,0,0.3992,0.1887,0.2404,1,0,1
362.15,2,2,130.05,2,0.6704,0.0,4,0,0.2618,0.2532,0.0827,1,1,0
280.31,3,3,76.97,0,1.7662,9.5914,9,1,0.754,0.6893,0.0874,1,1,1
255.37,3,2,48.45,3,0.7083,12.108,7,1,0.4647,0.2948,0.2715,3,0,1
356.0,10,2,77.73,0,1.1307,7.5758,4,0,0.5661,0.6798,0.0408,0,1,1
357.63,2,1,228.92,0,2.2986,0.0,2,0,0.3648,0.6671,0.0744,1,1,1
77.15,0,0,230.71,1,0.7009,0.0,6,0,0.2868,0.4104,0.1146,0,0,1
181.27,1,1,121.74,2,0.8606,9.6393,4,0,0.3185,0.3258,0.1089,2,0,0
307.88,4,5,120.04,3,1.8817,0.0,7,0,0.5246,0.268,0.1248,2,1,1
259.96,3,3,179.26,0,0.8962,0.0,3,0,0.5073,0.4701,0.1315,4,0,1
426.08,2,3,85.48,1,1.2282,0.0,5,1,0.4846,0.4571,0.0256,0,0,1
209.98,4,5,92.67,3,1.0617,0.0,5,0,0.441,0.66,0.134,0,1,1
481.17,3,3,101.36,1,2.465,0.0,3,0,0.6826,0.7598,0.2323,4,0,0
207.83,3,3,134.47,0,1.8648,2.5819,2,0,0.5274,0.6294,0.0967,3,0,1
251.01,6,0,16.49,1,1.3348,6.6607,10,0,0.6127,0.3685,0.0488,1,0,1
117.94,1,2,59.36,0,1.1924,0.0,5,1,0.4086,0.6361,0.0149,2,1,0
235.99,2,0,44.2,0,1.1217,11.3859,3,1,0.2165,0.5951,0.0904,0,0,0
427.28,0,1,64.99,2,1.4937,4.3632,3,0,0.7764,0.539,0.1879,1,0,0
100.62,1,3,129.05,1,1.4324,0.0,3,0,0.211,0.4379,0.1238,1,0,0
108.22,2,2,35.34,4,1.7102,3.509,7,0,0.5237,0.2095,0.1301,1,0,1
363.81,6,3,76.38,0,0.9866,0.0,2,0,0.6025,0.6628,0.074,4,1,0
188.29,0,3,85.58,1,0.9439,0.0,7,0,0.2816,0.4424,0.0675,4,1,0
164.23,2,6,55.13,2,1.0148,2.7906,1,0,0.2808,0.7686,0.1213,1,0,0
252.15,4,3,84.22,2,1.7304,0.0,1,0,0.8007,0.4626,0.1854,0,0,1
600.0,8,6,104.66,1,0.8658,0.0,2,1,0.3191,0.7669,0.0954,4,1,0
311.79,3,3,186.38,0,1.5957,9.2917,8,1,0.7072,0.2322,0.0336,2,0,1
343.14,0,3,20.27,1,1.5796,0.0,6,1,0.3208,0.4779,0.0747,1,0,1
115.47,1,3,160.0,0,1.2143,0.0,2,1,0.4714,0.6933,0.0199,1,0,1
441.14,4,2,90.03,0,0.7653,0.0,4,0,0.3213,0.2365,0.0448,3,1,0
600.0,7,6,208.17,1,1.338,0.0,1,0,0.7143,0.6183,0.0312,2,0,1
69.31,0,1,48.05,0,2.4169,0.0,5,1,0.6792,0.7704,0.03,2,1,0
246.15,3,2,76.95,1,3.854,0.0,8,0,0.5085,0.595,0.0579,0,1,1
90.59,1,4,150.76,1,2.0383,0.0,7,0,0.2725,0.5493,0.236,2,1,0
336.13,4,2,64.52,1,0.8146,6.0515,5,1,0.4746,0.4639,0.0559,3,1,0
220.22,3,3,130.47,1,1.7417,8.8923,2,0,0.5403,0.5964,0.1519,0,0,1
177.15,0,0,20.14,1,1.9087,0.0,2,1,0.3958,0.3511,0.1873,2,0,0
177.61,5,1,11.69,0,1.4134,9.7834,3,0,0.3567,0.4972,0.0352,0,1,1
175.67,1,2,72.65,0,1.1543,10.6436,9,0,0.0766,0.5928,0.1282,1,0,1
134.03,3,0,93.55,0,1.0998,12.234,8,1,0.2415,0.6554,0.0613,0,0,0
400.98,2,2,67.8,1,0.9744,11.2663,5,0,0.5246,0.2062,0.0547,1,1,1
123.47,2,4,70.9,0,1.8339,9.2255,3,0,0.6339,0.7302,0.0647,0,1,1
117.39,1,5,85.95,0,1.3803,0.0,5,0,0.4587,0.5065,0.0983,2,0,1
226.88,3,2,105.21,0,1.0304,0.0,6,0,0.553,0.4142,0.3021,1,1,0
600.0,4,1,105.76,0,1.6763,0.0,1,1,0.1985,0.6839,0.2509,2,0,1
142.87,3,1,99.16,1,1.324,7.6172,4,1,0.4724,0.7511,0.0364,0,1,1
362.01,5,3,101.67,2,3.3226,0.0,7,0,0.395,0.7575,0.1542,2,1,1
355.01,3,3,152.11,1,1.0822,8.554,3,1,0.0979,0.2678,0.0941,2,1,0
124.13,2,3,20.03,0,1.7642,0.0,6,1,0.5081,0.6095,0.1223,2,0,1
386.3,5,3,157.64,0,0.74,12.9323,3,0,0.4833,0.6525,0.221,3,1,1
213.34,0,4,217.55,4,0.7896,5.6279,5,1,0.4262,0.3028,0.1741,2,1,0
600.0,5,5,159.58,0,0.749,9.9256,3,0,0.3306,0.7228,0.1165,1,1,1
412.95,4,2,47.12,2,1.3235,5.9002,5,1,0.9461,0.7526,0.0875,2,0,1
323.31,1,1,60.59,0,1.4676,5.0001,2,0,0.6438,0.7842,0.1209,2,0,1
316.7,3,1,19.9,2,1.4155,4.1389,7,0,0.5356,0.429,0.1087,0,1,1
306.64,3,0,88.62,2,0.6741,11.3243,10,1,0.2561,0.5256,0.1031,0,0,1
234.85,3,1,53.64,4,0.9937,0.0,9,0,0.5399,0.5019,0.0691,0,0,1
197.79,0,5,121.88,1,0.7292,10.2002,3,0,0.7742,0.5084,0.1302,2,0,1
117.08,3,1,70.57,1,0.7773,0.0,4,0,0.4279,0.6387,0.1661,2,0,0
534.77,9,5,172.26,0,1.3449,0.0,8,1,0.5211,0.1766,0.1875,1,0,1
212.19,4,3,88.48,0,2.9709,7.762,5,0,0.4599,0.5448,0.0487,3,1,1
600.0,3,4,62.55,0,2.9923,0.0,4,0,0.4311,0.6769,0.0548,1,1,1
492.1,1,2,102.11,0,2.0034,0.0,2,0,0.1862,0.3973,0.0543,4,0,0
169.93,2,3,221.01,1,1.3413,0.0,3,1,0.5581,0.2436,0.1368,2,1,0
345.45,3,2,102.77,1,2.4865,11.6473,1,0,0.2487,0.3249,0.143,0,0,0
121.33,0,1,25.65,1,1.1452,2.7321,4,0,0.3722,0.3448,0.196,1,1,0
85.46,0,1,147.77,1,1.4417,0.0,1,0,0.4481,0.4297,0.227,0,0,1
225.97,3,1,47.79,1,1.1451,0.0,3,0,0.5578,0.2564,0.0121,1,1,1
304.13,4,1,104.48,1,2.5065,0.0,2,0,0.5988,0.6819,0.129,1,0,1
188.95,3,3,136.86,0,0.7849,13.0318,6,0,0.3867,0.6704,0.1573,0,0,1
175.27,1,1,42.14,1,1.8137,0.0,5,0,0.6926,0.3171,0.0093,1,0,0
82.9,1,2,130.29,4,0.6732,2.8196,7,0,0.0234,0.3404,0.2731,0,0,0
160.2,3,2,103.53,0,2.652,10.1656,3,0,0.5004,0.7886,0.0809,2,0,0
144.78,0,3,56.29,1,1.8301,7.9758,5,0,0.7756,0.3741,0.0652,0,0,1
403.61,4,3,128.76,1,1.1274,0.0,3,0,0.5992,0.5113,0.0063,1,0,0
316.12,2,1,42.37,1,1.2994,0.0,6,0,0.4694,0.8002,0.1838,1,0,1
187.99,2,1,124.86,1,0.8301,0.0,4,0,0.3192,0.3228,0.0614,0,0,0
330.59,5,1,116.3,0,1.3852,1.6855,1,0,0.548,0.2303,0.176,1,1,1
117.07,1,0,20.6,2,1.8779,0.0,3,1,0.3933,0.7274,0.0733,1,0,0
152.36,1,0,159.87,1,0.6702,1.2393,1,0,0.7381,0.1259,0.1508,0,0,0
280.14,4,3,187.18,2,1.4328,6.454,5,0,0.5459,0.2624,0.0959,3,0,1
479.03,4,1,36.29,1,1.6343,0.0,4,0,0.468,0.6719,0.0661,1,1,0
139.76,2,4,137.94,0,0.9082,3.131,2,0,0.2101,0.3643,0.2752,2,1,0
157.1,2,1,89.04,2,0.6903,6.1359,5,0,0.2196,0.5418,0.1047,0,1,0
114.58,0,0,28.55,1,0.8751,0.0,6,0,0.349,0.436,0.0408,0,1,1
214.74,3,2,35.71,1,1.042,6.3066,2,0,0.6573,0.5217,0.0784,1,0,1
113.32,0,0,184.04,2,1.083,0.0,4,0,0.1977,0.2856,0.0614,0,1,0
359.96,4,1,161.33,1,1.0631,11.6746,4,0,0.2301,0.257,0.263,0,0,1
439.61,3,1,127.47,1,1.7792,8.2229,9,0,0.6991,0.4843,0.1153,1,0,1
205.65,5,2,69.43,0,1.6355,0.0,3,0,0.4263,0.6622,0.1103,2,1,0
35.43,1,1,141.7,1,2.6664,0.0,3,0,0.4409,0.5893,0.2086,1,0,1
108.29,1,2,96.3,2,1.2106,10.0574,4,0,0.346,0.3188,0.0211,2,0,1
129.08,0,1,41.86,2,3.5664,0.0,3,1,0.5165,0.7069,0.1195,1,0,1
386.82,1,0,166.07,2,3.3008,0.0,3,0,0.5939,0.5259,0.0591,0,0,1
379.55,4,3,129.09,0,1.3663,0.0,5,1,0.7739,0.7842,0.1966,3,1,1
260.79,3,5,56.83,1,4.0,6.6323,4,0,0.627,0.6595,0.2498,1,0,1
463.88,2,3,49.7,2,1.7517,4.2236,5,0,0.8175,0.5774,0.0311,1,0,1
325.35,6,5,122.03,3,1.3505,0.0,5,0,0.6486,0.7668,0.0993,0,0,1
162.6,1,2,27.56,3,4.0,6.5021,2,0,0.5364,0.3799,0.2425,1,1,1
105.16,1,1,32.37,1,0.9686,0.0,7,0,0.499,0.6748,0.196,2,0,0
319.95,5,1,100.14,2,0.7226,0.0,4,0,0.1844,0.2278,0.1868,1,1,0
201.28,3,1,39.78,2,1.18,0.0,6,0,0.9091,0.5565,0.3064,1,0,1
184.84,1,0,61.83,0,2.7027,0.0,2,1,0.5669,0.5376,0.0333,1,0,1
465.29,1,6,48.48,1,1.1429,0.0,1,0,0.5457,0.4179,0.197,0,1,1
518.24,4,5,164.21,1,1.2833,5.8901,2,0,0.3497,0.431,0.1213,0,0,1
289.89,6,3,44.88,3,2.5572,0.0,7,0,0.6873,0.6448,0.2003,5,0,1
226.03,3,0,79.59,2,0.5661,0.0,5,1,0.6311,0.2996,0.0638,0,1,0
239.85,2,2,41.41,3,1.5139,0.0,9,0,0.2112,0.4511,0.1167,4,0,1
600.0,0,2,134.7,1,0.6298,0.0,4,1,0.7987,0.3494,0.0065,0,0,1
254.57,6,2,97.59,1,1.6455,0.0,7,1,0.5931,0.6932,0.2342,2,1,1
232.51,6,3,95.75,2,0.9947,0.0,5,0,0.5388,0.3739,0.3306,3,0,1
157.59,2,2,63.8,1,1.3618,0.0,7,0,0.7803,0.2272,0.0609,3,0,1
242.4,4,3,80.63,2,2.5393,0.0,9,1,0.7306,0.626,0.0693,1,0,1
467.18,2,2,123.57,1,2.216,0.0,4,0,0.147,0.1851,0.1764,0,0,0
249.12,4,0,94.42,0,2.5412,0.0,6,0,0.336,0.7618,0.1691,0,1,0
213.93,3,2,70.38,1,2.1125,0.0,3,0,0.6228,0.2404,0.0228,0,1,1
356.13,3,4,191.34,0,0.8654,0.0,1,0,0.4362,0.5204,0.1297,3,1,0
234.98,6,2,43.69,2,1.9009,7.9162,6,0,0.402,0.6778,0.229,0,0,1
308.76,6,3,123.55,1,0.7101,2.1433,6,0,0.1993,0.2768,0.1966,2,1,1
289.7,2,2,38.08,1,1.2074,5.6982,4,1,0.2568,0.3524,0.1427,0,1,1
211.83,1,2,14.84,0,1.1379,5.7954,1,0,0.4913,0.6502,0.1715,1,0,1
153.96,2,1,93.74,0,1.6684,5.9373,3,0,0.3231,0.6484,0.1506,3,1,1
190.39,3,4,130.61,0,1.0106,0.0,2,0,0.623,0.6475,0.0748,2,0,0
355.21,3,4,73.81,0,2.3396,4.9132,4,0,0.5398,0.6375,0.1938,5,0,1
421.68,10,4,129.76,3,2.015,0.0,6,0,0.5755,0.4572,0.1779,1,1,1
442.81,2,3,222.57,2,0.6672,9.1952,8,0,0.5985,0.3405,0.1091,2,1,0
108.78,1,1,9.19,1,1.2881,4.0832,2,0,0.7275,0.3034,0.0257,1,0,0
331.67,3,1,144.74,0,1.7244,7.7115,3,0,0.4276,0.6893,0.1278,1,0,1
204.0,4,3,142.51,1,1.7217,0.0,4,1,0.5946,0.6118,0.1311,0,0,1
362.57,3,2,126.97,1,2.1607,0.0,3,0,0.329,0.5164,0.1237,1,0,1
206.4,4,0,47.67,0,1.9223,8.9258,1,0,0.866,0.6808,0.1695,1,0,1
418.89,1,2,39.74,0,2.0465,0.0,3,0,0.3802,0.3574,0.0447,1,0,1
457.33,3,3,51.01,1,0.9108,0.0,6,0,0.5406,0.2579,0.0685,0,1,0
104.13,2,1,58.42,3,0.9965,0.0,4,1,0.3262,0.2668,0.2004,1,1,0
294.09,5,2,60.75,2,1.8245,5.1377,9,0,0.3093,0.5456,0.26,3,1,1
181.59,1,1,113.04,1,1.2833,6.1699,2,0,0.3477,0.3603,0.0736,0,1,1
255.05,5,1,173.0,0,0.8502,3.189,1,0,0.6476,0.3117,0.1623,0,1,0
139.44,0,2,103.48,1,0.8841,8.6821,5,0,0.368,0.2722,0.0847,1,1,0
264.17,2,2,97.83,0,1.6277,6.8232,2,0,0.5466,0.6848,0.0572,3,0,1
572.45,7,3,93.29,2,1.2364,9.3097,3,1,0.7435,0.7354,0.1184,3,0,1
194.55,1,0,83.71,0,1.2321,0.0,5,0,0.3403,0.4164,0.0942,0,1,0
226.19,6,4,34.4,0,0.6659,0.0,5,0,0.6338,0.4743,0.071,1,1,0
105.98,3,0,75.67,1,2.236,3.0361,7,0,0.5346,0.4442,0.1427,0,0,1
150.47,1,1,10.73,1,1.0426,0.0,2,1,0.4335,0.2057,0.1746,0,0,0
303.88,1,2,137.48,1,1.8822,7.9808,5,0,0.6034,0.6979,0.044,1,0,1
380.0,3,1,150.68,3,0.6875,8.4485,7,0,0.4969,0.3005,0.0587,1,0,1
73.61,1,2,104.57,0,0.5438,0.0,3,1,0.2974,0.3625,0.2965,0,1,0
163.97,1,0,1.77,0,1.1103,9.0428,1,1,0.0931,0.1932,0.2203,0,0,0
294.04,4,3,207.63,0,0.8304,4.2848,2,0,0.3283,0.4594,0.088,4,0,1
98.01,1,1,50.3,1,0.9951,0.0,2,1,0.1856,0.2133,0.1823,0,1,0
330.59,5,1,62.86,0,0.8467,0.0,4,0,0.4815,0.564,0.0506,1,1,1
497.84,7,3,113.41,0,2.3601,7.8513,4,1,0.4414,0.7852,0.1252,3,1,1
330.65,2,1,93.95,2,1.6938,0.0,3,0,0.4238,0.6369,0.2137,2,1,0
135.96,1,5,59.6,2,0.6006,0.0,3,1,0.6492,0.7436,0.1681,2,0,1
396.77,6,3,117.75,1,2.9635,5.7654,2,1,0.2715,0.5064,0.1349,5,0,1
89.01,2,0,113.85,1,1.1194,0.7439,4,0,0.183,0.3043,0.1041,0,1,0
137.73,1,3,26.47,1,1.3218,0.0,4,1,0.7018,0.3679,0.1672,1,0,1
110.33,1,0,147.79,2,0.813,0.0,3,0,0.3632,0.6413,0.0452,1,0,0
289.63,2,1,129.75,0,1.9876,9.1563,2,0,0.3334,0.5044,0.0555,1,0,1
194.95,2,1,36.15,2,1.0649,0.0,3,0,0.3206,0.7066,0.0733,2,0,0
204.86,1,1,119.24,1,1.0228,0.0,3,0,0.7432,0.2963,0.1634,1,0,1
310.79,2,3,96.59,0,0.6417,11.5225,3,1,0.6965,0.4914,0.2033,0,0,0
230.14,5,4,99.21,1,3.6938,0.0,3,1,0.3306,0.6144,0.1516,3,0,1
180.35,2,4,43.52,0,0.9864,0.0,3,1,0.7052,0.6529,0.1123,0,0,1
429.88,4,2,64.74,2,1.0715,0.0,1,0,0.6534,0.3958,0.0672,0,1,0
357.31,1,2,177.34,2,1.3219,5.9958,4,0,0.2827,0.2989,0.1508,3,0,0
292.28,2,4,99.47,4,0.6566,7.8916,7,0,0.1341,0.3345,0.2617,3,0,1
